String = 1.0134 8.713627e-07 7.850000e+03 7.667353e+02 2.02e+11 6.042102e-14 8e+10 0.85
String = 0.9599 8.648480e-07 7.850000e+03 7.664203e+02 2.02e+11 5.952093e-14 8e+10 0.85
String = 0.9093 8.571798e-07 7.850000e+03 7.650517e+02 2.02e+11 5.847012e-14 8e+10 0.85
String = 0.8613 8.484510e-07 7.850000e+03 7.626903e+02 2.02e+11 5.728536e-14 8e+10 0.85
String = 0.8159 8.388036e-07 7.850000e+03 7.594437e+02 2.02e+11 5.599003e-14 8e+10 0.85
String = 0.7729 8.284100e-07 7.850000e+03 7.554498e+02 2.02e+11 5.461108e-14 8e+10 0.85
String = 0.7321 8.174569e-07 7.850000e+03 7.508642e+02 2.02e+11 5.317651e-14 8e+10 0.85
String = 0.6935 8.061335e-07 7.850000e+03 7.458495e+02 2.02e+11 5.171352e-14 8e+10 0.85
String = 0.6570 7.946223e-07 7.850000e+03 7.405664e+02 2.02e+11 5.024717e-14 8e+10 0.85
String = 0.6224 7.830920e-07 7.850000e+03 7.351681e+02 2.02e+11 4.879953e-14 8e+10 0.85
String = 0.5896 7.716932e-07 7.850000e+03 7.297949e+02 2.02e+11 4.738921e-14 8e+10 0.85
String = 0.5586 7.605553e-07 7.850000e+03 7.245709e+02 2.02e+11 4.603114e-14 8e+10 0.85
String = 0.5292 7.497852e-07 7.850000e+03 7.196025e+02 2.02e+11 4.473669e-14 8e+10 0.85
String = 0.5013 7.394666e-07 7.850000e+03 7.149768e+02 2.02e+11 4.351382e-14 8e+10 0.85
String = 0.4750 7.296608e-07 7.850000e+03 7.107617e+02 2.02e+11 4.236744e-14 8e+10 0.85
String = 0.4500 7.204078e-07 7.850000e+03 7.070059e+02 2.02e+11 4.129971e-14 8e+10 0.85
String = 0.4263 7.117278e-07 7.850000e+03 7.037401e+02 2.02e+11 4.031049e-14 8e+10 0.85
String = 0.4039 7.036234e-07 7.850000e+03 7.009784e+02 2.02e+11 3.939768e-14 8e+10 0.85
String = 0.3827 6.960814e-07 7.850000e+03 6.987193e+02 2.02e+11 3.855762e-14 8e+10 0.85
String = 0.3626 6.890755e-07 7.850000e+03 6.969478e+02 2.02e+11 3.778538e-14 8e+10 0.85
String = 0.3435 6.825682e-07 7.850000e+03 6.956371e+02 2.02e+11 3.707509e-14 8e+10 0.85
String = 0.3255 6.765132e-07 7.850000e+03 6.947505e+02 2.02e+11 3.642023e-14 8e+10 0.85
String = 0.3084 6.708574e-07 7.850000e+03 6.942428e+02 2.02e+11 3.581381e-14 8e+10 0.85
